work_id,name,author,ISBN,publisher,created_at,ai_summary,cover_img,reward
207702,flying girl,Margarita Engle,[''],,1900-01-01,,,
207703,britains railway steamers,Duncan Haws,,,1900-01-01,,,
207704,chicago,Hilarie Staton,[''],,1900-01-01,,,
207705,orry kelly miss westons protg,Robert Parkinson,,,1900-01-01,,,
207706,know it all chemistry,Nivaldo Tro,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13140257-L.jpg,
207707,nepokolebimata viara,Aleksandŭr Marinov Abadzhiev,,,1900-01-01,,,
207708,bulgarski pisateli,Mikhail Arnaudov,,,1900-01-01,,,
207709,not without dust and heat,Maxwell Howell,[''],,1996,,,
207710,fairy petals,Simone Abel,[''],,"June 2, 2006",,https://covers.openlibrary.org/b/id/2750008-L.jpg,
207711,circuit of apollo,Laura Runge,[''],,1900-01-01,,,
207712,bangabandhu memorial lecture,Peter Shore,[''],,1995,,,
207713,amante dei ribelli,Grace Goodwin,[''],,1900-01-01,,,
207714,booty hunter,J. A. Huss,[''],,1900-01-01,,,
207715,elvenfold hammerquest,Brex Francorum,[''],,1900-01-01,,,
207716,montana heat,Vanessa Vale,[''],,1900-01-01,,,
207717,radiodrama y vida cotidiana,Daniel Prieto Castillo,[''],,1983,,,
207718,sua segretaria vergine,Jessa James,,,1900-01-01,,,
207719,possde par les vikens  storytel ebook,Grace Goodwin,,,1900-01-01,,,
207720,aftermaty ktrzy to zrobio i zrobiem,Alborz Azar,,,1900-01-01,,,
207721,tell it true,Tim Lockette,[''],,1900-01-01,,,
207722,antropologia teologica,Luis F. Ladaria,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13220569-L.jpg,
207723,an international history of the vietnam war,R. B. Smith,[''],,1987,,https://covers.openlibrary.org/b/id/12191394-L.jpg,
207724,william shakespeare hamlet,Ann Thompson,,,1900-01-01,,,
207725,growing with jesus,Andy Holmes,[''],,"October 3, 2006",,https://covers.openlibrary.org/b/id/1727404-L.jpg,
207726,june almeida,Katlin Sarantou,[''],,1900-01-01,,,
207727,murder at the metropolitan museum of art,Philip Emma,[''],,1900-01-01,,,
207728,shifting cultural power,Hope Mohr,[''],,1900-01-01,,,
207729,avenging angel,Naomi Porter,[''],,1900-01-01,,,
207730,curly,Lilly Atlas,[''],,1900-01-01,,,
207731,dottor sexy  bod europe,Jessa James,,,1900-01-01,,,
207732,smyrna in flames a novel,Homero Aridjis,,,1900-01-01,,,
207733,fish of the pacific wildlife educational coloring book,Advance Wildlife Education,[''],,1900-01-01,,,
207734,instead we became evil,Sleiman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13196326-L.jpg,
207735,earthborn,Carl Dennis,[''],,1900-01-01,,,
207736,poverty and the unequal society in hong kong,Gary Lai,[''],,1900-01-01,,,
207737,rivelazione di noah  storytel ebook,Kayla Gabriel,,,1900-01-01,,,
207738,big push,Kirsty Holmes,[''],,1900-01-01,,,
207739,john lewis,Amanda Jackson Green,[''],,1900-01-01,,,
207740,my moorland patients,R. W. S. Bishop,[''],,1922,,https://covers.openlibrary.org/b/id/5675414-L.jpg,
207741,decade of upheaval,Dong Guoqiang,[''],,1900-01-01,,,
207742,the fight for peace,Eamonn Mallie,[''],,1996,,https://covers.openlibrary.org/b/id/8441278-L.jpg,
207743,light through the woods,Rae Stevenson,[''],,1900-01-01,,,
207744,the solid mandala,Patrick White,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4609349-L.jpg,
207745,thicker than water,DENPA,[''],,1900-01-01,,,
207746,il ringhio del lupo  storytel ebook,Kayla Gabriel,,,1900-01-01,,,
207747,club v  un pack especial  storytel ebook,Jessa James,,,1900-01-01,,,
207748,colloque audel du savoirles reinach et le monde des arts,Jacques Jouanna,,,1900-01-01,,,
207749,baby miracle for the er doc,Kate Hardy,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12978084-L.jpg,
207750,adventures with papa the happy snowman  episode 7 papa the happy snowmans story,C. R. Montoya,,,1900-01-01,,,
207751,why am i sitting on this barstool when my name has been written,Darnell Lambert-Robinson,,,1900-01-01,,,
207752,los animales prodigiosos,René Avilés Fabila,[''],,1989,,,
207753,le salut de gavin,Kayla Gabriel,,,1900-01-01,,,
207754,gary snyder,Gary Snyder,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12431935-L.jpg,
207755,the borough of the bronx 16391913,Harry Tecumseh Cook,,,1900-01-01,,,
207756,religion im werk von maarten t hart,Christina Bickel,,,1900-01-01,,,
207757,desafiando mi ego diario de 5 semanas,Edna Isaac,,,1900-01-01,,,
207758,possde par les vikens,Grace Goodwin,,,1900-01-01,,,
207759,lets not talk anymore,Weng Pixin,,,1900-01-01,,,
207760,who goes there,Geoffrey O'Brien,[''],,1900-01-01,,,
207761,you got this,Wanda Carter Roush,[''],,1900-01-01,,,
207762,archive of the theban choachyte petebaste son of peteamunip,Koenraad Donker Van Heel,[''],,1900-01-01,,,
207763,oil palm,Jonathan E. Robins,[''],,1900-01-01,,,
207764,glossary,Serge Lomako,[''],,1900-01-01,,,
207765,americas duty as shown by our military history,Leonard Wood,,,1900-01-01,,,
207766,one the outside,Bobby Collins,[''],,1900-01-01,,,
207767,in the great stream,Leonard Allen,[''],,1900-01-01,,,
207768,dance in the cemetery,William W. Stein,[''],,1997,,https://covers.openlibrary.org/b/id/1425745-L.jpg,
207769,chiesamassoneria,Delfo Del Bino,,,1900-01-01,,,
207770,taken to lemora,Elizabeth Stephens,[''],,1900-01-01,,,
207771,do you suppose,Eleanor Brown,,,1900-01-01,,,
207772,the sans pareil mystery,Karen Charlton,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12029048-L.jpg,
207773,queen elizabeth croydon and the drama,Frederick Gard Fleay,,,1900-01-01,,,
207774,ocean keepers,Erikka Millar,[''],,1900-01-01,,,
207775,passion of bootblacking paperback,Amelia Horo,[''],,1900-01-01,,,
207776,boy from the bamboo house,Virgilio Yaxon,[''],,1900-01-01,,,
207777,tike,Tracy Geneen Smith,,,1900-01-01,,,
207778,hustlin backward  regressive progression,Stephen Hargrave,,,1900-01-01,,,
207779,entre le signe et lhistoire,Angèle Kremer-Marietti,,,1900-01-01,,,
207780,negru si alb,Livius Ciocârlie,,,1900-01-01,,,
207781,theology wealth and misery,"Cameron, D. B.",,,1900-01-01,,,
207782,american textile colossus,Jay Lambert,[''],,1900-01-01,,,
207783,hot seal sweet and spicy,Cynthia D'Alba,,,1900-01-01,,,
207784,pigs cant look up,Vincent D'Onofrio,,,1900-01-01,,,
207785,a discussion of the conjoint question,Ezra Stiles Ely,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/6316042-L.jpg,
207786,circle your wagons,Abbi K. Harrington,[''],,1900-01-01,,,
207787,from rubble to redemption,Jim Jenkins,[''],,1900-01-01,,,
207788,letters from constance,Mary Hocking,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10159798-L.jpg,
207789,les francais des etatsunis,"Colloque international sur les Français des Etats-Unis (1st 1989 Montpellier, France)",,,1900-01-01,,,
207790,malory,Christina Hardyment,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9541208-L.jpg,
207791,unrest no place for peace,Ed H Smith,,,1900-01-01,,,
207792,antelope ate my cantaloupe,C. T. Walsh,[''],,1900-01-01,,,
207793,elbows deep in idaho potatoes,George B. Graham Jr.,[''],,1900-01-01,,,
207794,jacob,Baldwin,[''],,1900-01-01,,,
207795,neighborhood thief,Stacey Mollus,[''],,1900-01-01,,,
207796,the situation of the jews in todays germany,Micha Brumlik,,,1900-01-01,,,
207797,be organoberyllium compounds,Hubert Schmidbaur,[''],,1900-01-01,,,
207798,sun and cool stars  activity magnetism dynamos,I. Tuominen,,,1900-01-01,,,
207799,a sketch of the life of the honourable and right reverend alexander macdonell,J. A. Macdonell,[''],,1890,,https://covers.openlibrary.org/b/id/6108940-L.jpg,
207800,natures medicine,LaToya Burton,,,1900-01-01,,,
207801,young engineers,Andrew King,[''],,1900-01-01,,,
207802,uroki klassiki i sovremennost,Arseniĭ Vladimirovich Gulyga,,,1900-01-01,,,
207803,casa que am,Tatiana de Rosnay,,,1900-01-01,,,
207804,samantha 2014 mini doll,American Girl Editors,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14129094-L.jpg,
207805,reverse time travel,Barry Chapman,[''],,1995,,https://covers.openlibrary.org/b/id/3773914-L.jpg,
207806,agns varda,Agnès Varda,,,1900-01-01,,,
207807,els tres turons de lleida,Xavier Bañeres Trillo,[''],,1900-01-01,,,
207808,populismos,Carlos de la Torre,[''],,1900-01-01,,,
207809,path of the tiger,Cleo Cordell,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2406128-L.jpg,
207810,oh to be in england,H. E. Bates,[''],,1900-01-01,,,
207811,monsters,Dugald Steer,[''],,1900-01-01,,,
207812,kink,Paul Willis,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/940444-L.jpg,
207813,sallys folly,Valerie Saxon,,,1900-01-01,,,
207814,whipping club,Angela Pearson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/1996524-L.jpg,
207815,labas,Joris-Karl Huysmans,,,1900-01-01,,,
207816,virgini,Billie Borchardt,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12714098-L.jpg,
207817,wacky backy  the undertaker,James Hayes,,,1900-01-01,,,
207818,alexander menshikov prince of the holy roman empire,C. C. Williamson,,,1900-01-01,,,
207819,turin contract,Don Moggs,[''],,1900-01-01,,,
207820,london and the restoration 16591683,Gary Stuart De Krey,,,1900-01-01,,,
207821,walkon part in the war,Steven Babiuch,,,1900-01-01,,,
207822,empty quiver,D. L. Hart,,,1900-01-01,,,
207823,give war a chance,P. J. O'Rourke,[''],,1900-01-01,,,
207824,on the pirate ship,Bénédicte Guettier,[''],,1900-01-01,,,
207825,goddas truth lucifers folly,Johnson,,,1900-01-01,,,
207826,morgans war,Henry Remington,,,1900-01-01,,,
207827,four stories,Alan Bennett,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14388265-L.jpg,
207828,mates dates guide to life,Cathy Hopkins,,,1900-01-01,,,
207829,in your face erotica,Sarah Schwersenska,[''],,1900-01-01,,,
207830,moon observers handbook,Fred W. Price,,,1900-01-01,,,
207831,complete isaac trilogy,R. Y. Gheith,[''],,1900-01-01,,,
207832,readings in philosophy of religion  ancient to contemporary and philosophy of religion,Linda Zagzebski,,,1900-01-01,,,
207833,beach beneath the pavement,Roland Denning,[''],,1900-01-01,,,
207834,jaroslav hasek,Cecil Parrott,[''],,1900-01-01,,,
207835,swamp ponderings,R.P. Wildes,[''],,1900-01-01,,,
207836,tragic effect,André Green,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13118836-L.jpg,
207837,nobels,Lars W. Ehrlander,[''],,1900-01-01,,,
207838,wraths embrace,Tawny Taylor,,,1900-01-01,,,
207839,prowling,Jaden Sinclair,[''],,1900-01-01,,,
207840,just right,Erin Nicholas,[''],,1900-01-01,,,
207841,developments and innovation in carbon dioxide  capture and storage technology,M. M. Maroto-Valer,[''],,1900-01-01,,,
207842,fade,Fallon,[''],,1900-01-01,,,
207843,narrative of the voyage of h m s samarang during the years 184346 vol 2,Edward Belcher,,,1900-01-01,,,
207844,lincoln assassination,Michael J. Deeb,[''],,1900-01-01,,,
207845,history of discovery in australia tasmania and new zealand 2 volume set,William Howitt,,,1900-01-01,,,
207846,zahir,Paulo Coelho,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12317021-L.jpg,
207847,midnight struggle,Sherry Walraven,[''],,1900-01-01,,,
207848,party going,Henry Green,[''],,1900-01-01,,,
207849,raised from the ground,José Saramago,,,1900-01-01,,,
207850,trained with pain,Mark Andrews,[''],,1900-01-01,,,
207851,great gaelic cross,Philip Christman,[''],,1900-01-01,,,
207852,golden fox,Frank R. Kowalski,[''],,1900-01-01,,,
207853,karen mercury bundle,Karen Mercury,[''],,1900-01-01,,,
207854,good friday,Tony Wolk,[''],,1900-01-01,,,
207855,a gift for a gift,Maeve Henry,[''],,1992,,https://covers.openlibrary.org/b/id/6758829-L.jpg,
207856,unchained spell,Rachel Carrington,[''],,1900-01-01,,,
207857,keys in the river,Tendai Mwanaka,[''],,1900-01-01,,,
207858,origins,Edward M. Ezzi,[''],,1900-01-01,,,
207859,when kats away,Missy Martine,,,1900-01-01,,,
207860,blessings and sorrows of schlumel the angel,Kramer Greenfield,[''],,1900-01-01,,,
207861,red meadows,Ole Juul,[''],,1900-01-01,,,
207862,doctors journey,Lois Gayle Chance,,,1900-01-01,,,
207863,analyzing emory,Lily Grace,[''],,1900-01-01,,,
207864,three kings  one throne,"Wills, Michael",,,1900-01-01,,,
207865,models within geomatics applications,Thérèse Libourel,[''],,1900-01-01,,,
207866,china,Edward Burman,[''],,1900-01-01,,,
207867,coming close,Anna Samson,[''],,1900-01-01,,,
207868,ronan ogara,Ronan O'Gara,,,1900-01-01,,,
207869,gift,Portia Da Costa,[''],,1900-01-01,,,
207870,sinn und sein,Rolf Amtmann,[''],,1996,,,
207871,engineering in our everyday lives,Reagan Miller,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12365592-L.jpg,
207872,here for a good time,A. M. Hartnett,[''],,1900-01-01,,,
207873,creating documents with scientific workplace and scientific word,Roger H. Hunter,[''],,1996,,https://covers.openlibrary.org/b/id/12799910-L.jpg,
207874,nashville 1864,Madison Jones,[''],,1900-01-01,,,
207875,green age of asher witherow,M. Cunningham,[''],,1900-01-01,,,
207876,portable aaron travis,Aaron Travis,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/847887-L.jpg,
207877,glance of countess hahnhahn,Péter Esterházy,,,1900-01-01,,,
207878,higglety pigglety pop  and where the wild things are,Maurice Sendak,,,1900-01-01,,,
207879,fire glow,Linda Ladd,[''],,1900-01-01,,,
207880,eveline,Mac Chaz,[''],,1900-01-01,,,
207881,unraveling thermoluminescence,C. M. Sunta,[''],,1900-01-01,,,
207882,mock the haggard face,Edward M. C.  Mastronardi,[''],,1900-01-01,,,
207883,the actors art,"Garcia, Gustave",,,1900-01-01,,,
207884,trail home,Bonnie Bryant,[''],,1900-01-01,,,
207885,beckers world of the cell technoloy update olp with etext global edition,Jeff Hardin,,,1900-01-01,,,
207886,leveraging applications of formal methods verification and validation specialized techniques and applications,Tiziana Margaria,,,1900-01-01,,,
207887,science education during early childhood,Wolff-Michael Roth,[''],,1900-01-01,,,
207888,spiritus intus agit,Oliver Mallick,,,1900-01-01,,,
207889,black box,Alek Popov,[''],,1900-01-01,,,
207890,unreal,John Creasey,[''],,1900-01-01,,,
207891,dictator,"Harris, Robert",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9138360-L.jpg,
207892,lord of all,Casey Veatch,[''],,1900-01-01,,,
207893,philosophies du voyage,Gábor Gelléri,[''],,1900-01-01,,,
207894,pilgrim and the star,Ross Daniel Baker,[''],,1900-01-01,,,
207895,master of the game,Portia Da Costa,[''],,1900-01-01,,,
207896,we have now begun our descent,Justice Malala,[''],,1900-01-01,,,
207897,eye of control,Majid Salim,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12624444-L.jpg,
207898,dingkulturen,Anna Mühlherr,[''],,1900-01-01,,,
207899,arbitrator,Max Nowaz,[''],,1900-01-01,,,
207900,migration vom 19 bis zum 21 jahrhundert,Jochen Oltmer,,,1900-01-01,,,
207901,el anfitrion,Jorge Edwards,[''],,October 1997,,https://covers.openlibrary.org/b/id/3324928-L.jpg,
207902,wealth power and the crisis of laissez faire capitalism,D. Gibson,,,1900-01-01,,,
207903,womans walks,Cecily Gayford,,,1900-01-01,,,
207904,project management for performance improvement teams,William S. Ruggles,[''],,1900-01-01,,,
207905,greenhouse gas balance of italy,Riccardo Valentini,[''],,1900-01-01,,,
207906,penny lane and all that,Ann Carlton,[''],,1900-01-01,,,
207907,an appeal for the bondwoman,Elizabeth Lloyd,[''],,1846,,,
207908,animal swimming and diving,Isabel Thomas,[''],,1900-01-01,,,
207909,redeeming ruth,Meadow Rue Merrill,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14512000-L.jpg,
207910,hypnoerotica,Athena Michaels,[''],,1900-01-01,,,
207911,firsts in flight,Terrance MacDonald,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14347759-L.jpg,
207912,tropical depression,B. A. Tortuga,[''],,1900-01-01,,,
207913,this deceitful light,Jemahl Evans,[''],,1900-01-01,,,
207914,shot on gold,Jaci Burton,[''],,1900-01-01,,,
207915,henry ford,Bernard A. Weisberger,[''],,1900-01-01,,,
207916,hanahs paradise,Ligia Rave,,,1900-01-01,,,
207917,wisdom of the generals,William Cohen,[''],,1900-01-01,,,
207918,spectatorship embodiment and physicality in the contemporary mutilation film,Laura Wilson,,,1900-01-01,,,
207919,evolution of government,Larry Gillespie,[''],,1900-01-01,,,
207920,understanding autism spectrum disorder,Holly Duhig,[''],,1900-01-01,,,
207921,justice  advances in group processes,Karen A. Hegtvedt,,,1900-01-01,,,
207922,social cognition during infancy,Vincent Reid,[''],,1900-01-01,,,
207923,american poetry 19th century 2,John Hollander,[''],,1900-01-01,,,
207924,wild about johannesburg,Duncan Butchart,[''],,1995,,https://covers.openlibrary.org/b/id/12744941-L.jpg,
207925,building love,J. F. Holland,[''],,1900-01-01,,,
207926,life and times of cleopatra queen of egypt,Arthur Edward Pearse Brome Weigall,,,1900-01-01,,,
207927,lower south in american history,"Brown, William Garrott",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/1281269-L.jpg,
207928,debugging embedded microprocessor systems,Stuart Ball,[''],,1900-01-01,,,
207929,strange but true new york,S B Howard,[''],,1900-01-01,,,
207930,race and ethnicity,Steve Spencer,[''],,1900-01-01,,,
207931,physics and chemistry of graphene,Toshiaki Enoki,[''],,1900-01-01,,,
207932,chartier in europe,Emma Cayley,[''],,1900-01-01,,,
207933,applications of lcms in environmental chemistry,Damia Barcelo,,,1900-01-01,,,
207934,bildung fuer nachhaltige entwicklung,Norbert Pütz,[''],,1900-01-01,,,
207935,urban transformations and the architecture of additions,Rodrigo Pérez de Arce,[''],,1900-01-01,,,
207936,portrait of the kings,Alison L. Joseph,[''],,1900-01-01,,,
207937,angels of lonely lane,Nadine Dorries,[''],,1900-01-01,,,
